2015-07-26,STK–Chicago,bad URI(is not URI?): http://www.opentable.com/STK–Chicago?DateTime=2015-07-26%1617&Covers=2&MetroID=3,2
2015-07-26,Hands-On-Modern-Thai-and-Sushi-Bar,9:30,8
2015-07-26,Hands-On-Modern-Thai-and-Sushi-Bar,10:15,8
2015-07-26,Hands-On-Modern-Thai-and-Sushi-Bar,10:30,8
2015-07-26,Hands-On-Modern-Thai-and-Sushi-Bar,4:30,10
2015-07-26,Hands-On-Modern-Thai-and-Sushi-Bar,4:45,10
2015-07-26,Hands-On-Modern-Thai-and-Sushi-Bar,5:00,10
2015-07-26,Hands-On-Modern-Thai-and-Sushi-Bar,5:15,10
2015-07-26,Hands-On-Modern-Thai-and-Sushi-Bar,5:30,10
2015-07-26,Hands-On-Modern-Thai-and-Sushi-Bar,6:30,10
2015-07-26,Hands-On-Modern-Thai-and-Sushi-Bar,6:45,10
2015-07-26,Hands-On-Modern-Thai-and-Sushi-Bar,7:00,10
2015-07-26,Hands-On-Modern-Thai-and-Sushi-Bar,7:15,10
2015-07-26,Hands-On-Modern-Thai-and-Sushi-Bar,7:30,10
2015-07-26,Hands-On-Modern-Thai-and-Sushi-Bar,8:30,10
2015-07-26,Hands-On-Modern-Thai-and-Sushi-Bar,8:45,10
2015-07-26,Hands-On-Modern-Thai-and-Sushi-Bar,9:00,10
2015-07-26,Hands-On-Modern-Thai-and-Sushi-Bar,9:15,10
2015-07-26,Hands-On-Modern-Thai-and-Sushi-Bar,9:30,10
2015-07-26,Hands-On-Modern-Thai-and-Sushi-Bar,10:15,10
2015-07-26,Hands-On-Modern-Thai-and-Sushi-Bar,10:30,10
2015-07-26,Shanghai-Terrace,8:15,2
2015-07-26,Shanghai-Terrace,8:30,2
2015-07-26,Shanghai-Terrace,8:45,2
2015-07-26,Shanghai-Terrace,9:00,2
2015-07-26,Shanghai-Terrace,9:15,2
2015-07-26,Shanghai-Terrace,9:30,2
2015-07-26,Shanghai-Terrace,10:15,2
2015-07-26,Shanghai-Terrace,10:30,2
2015-07-26,Shanghai-Terrace,8:15,4
2015-07-26,Shanghai-Terrace,8:30,4
2015-07-26,Shanghai-Terrace,8:45,4
2015-07-26,Shanghai-Terrace,9:00,4
2015-07-26,Shanghai-Terrace,9:15,4
2015-07-26,Shanghai-Terrace,9:30,4
2015-07-26,Shanghai-Terrace,10:15,4
2015-07-26,Shanghai-Terrace,10:30,4
2015-07-26,Coco-Pazzo-Cafe,5:00,2
2015-07-26,Coco-Pazzo-Cafe,5:15,2
2015-07-26,Coco-Pazzo-Cafe,5:30,2
2015-07-26,Coco-Pazzo-Cafe,6:30,2
2015-07-26,Coco-Pazzo-Cafe,6:45,2
2015-07-26,Coco-Pazzo-Cafe,7:15,2
2015-07-26,Coco-Pazzo-Cafe,7:30,2
2015-07-26,Coco-Pazzo-Cafe,8:30,2
2015-07-26,Coco-Pazzo-Cafe,8:45,2
2015-07-26,Coco-Pazzo-Cafe,9:00,2
2015-07-26,Coco-Pazzo-Cafe,9:15,2
2015-07-26,Coco-Pazzo-Cafe,9:30,2
2015-07-26,Coco-Pazzo-Cafe,5:00,4
2015-07-26,Coco-Pazzo-Cafe,5:15,4
2015-07-26,Coco-Pazzo-Cafe,5:30,4
2015-07-26,Coco-Pazzo-Cafe,6:30,4
2015-07-26,Coco-Pazzo-Cafe,6:45,4
2015-07-26,Coco-Pazzo-Cafe,7:15,4
2015-07-26,Coco-Pazzo-Cafe,7:30,4
2015-07-26,Coco-Pazzo-Cafe,8:30,4
2015-07-26,Coco-Pazzo-Cafe,8:45,4
2015-07-26,Coco-Pazzo-Cafe,9:00,4
2015-07-26,Coco-Pazzo-Cafe,9:15,4
2015-07-26,Coco-Pazzo-Cafe,9:30,4
2015-07-26,Coco-Pazzo-Cafe,5:00,6
2015-07-26,Coco-Pazzo-Cafe,5:30,6
2015-07-26,Coco-Pazzo-Cafe,9:00,6
2015-07-26,Coco-Pazzo-Cafe,9:30,6
2015-07-26,Coco-Pazzo-Cafe,500 Internal Server Error,8
2015-07-26,Coco-Pazzo-Cafe,500 Internal Server Error,10
2015-07-26,The-Boundary-Tavern-and-Grille,4:30,2
2015-07-26,The-Boundary-Tavern-and-Grille,4:45,2
2015-07-26,The-Boundary-Tavern-and-Grille,5:00,2
2015-07-26,The-Boundary-Tavern-and-Grille,5:15,2
2015-07-26,The-Boundary-Tavern-and-Grille,5:30,2
2015-07-26,The-Boundary-Tavern-and-Grille,6:30,2
2015-07-26,The-Boundary-Tavern-and-Grille,6:45,2
2015-07-26,The-Boundary-Tavern-and-Grille,7:00,2
2015-07-26,The-Boundary-Tavern-and-Grille,7:15,2
2015-07-26,The-Boundary-Tavern-and-Grille,7:30,2
2015-07-26,The-Boundary-Tavern-and-Grille,8:30,2
2015-07-26,The-Boundary-Tavern-and-Grille,8:45,2
2015-07-26,The-Boundary-Tavern-and-Grille,9:00,2
2015-07-26,The-Boundary-Tavern-and-Grille,9:15,2
2015-07-26,The-Boundary-Tavern-and-Grille,9:30,2
2015-07-26,The-Boundary-Tavern-and-Grille,10:30,2
2015-07-26,The-Boundary-Tavern-and-Grille,10:45,2
2015-07-26,The-Boundary-Tavern-and-Grille,11:00,2
2015-07-26,The-Boundary-Tavern-and-Grille,11:15,2
2015-07-26,The-Boundary-Tavern-and-Grille,11:30,2
2015-07-26,The-Boundary-Tavern-and-Grille,4:30,4
2015-07-26,The-Boundary-Tavern-and-Grille,4:45,4
2015-07-26,The-Boundary-Tavern-and-Grille,5:00,4
2015-07-26,The-Boundary-Tavern-and-Grille,5:15,4
2015-07-26,The-Boundary-Tavern-and-Grille,5:30,4
2015-07-26,The-Boundary-Tavern-and-Grille,6:30,4
2015-07-26,The-Boundary-Tavern-and-Grille,6:45,4
2015-07-26,The-Boundary-Tavern-and-Grille,7:00,4
2015-07-26,The-Boundary-Tavern-and-Grille,7:15,4
2015-07-26,The-Boundary-Tavern-and-Grille,7:30,4
2015-07-26,The-Boundary-Tavern-and-Grille,8:30,4
2015-07-26,The-Boundary-Tavern-and-Grille,8:45,4
2015-07-26,The-Boundary-Tavern-and-Grille,9:00,4
2015-07-26,The-Boundary-Tavern-and-Grille,9:15,4
2015-07-26,The-Boundary-Tavern-and-Grille,9:30,4
2015-07-26,The-Boundary-Tavern-and-Grille,10:30,4
2015-07-26,The-Boundary-Tavern-and-Grille,10:45,4
2015-07-26,The-Boundary-Tavern-and-Grille,11:00,4
2015-07-26,The-Boundary-Tavern-and-Grille,11:15,4
2015-07-26,The-Boundary-Tavern-and-Grille,11:30,4
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,4:30,2
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,4:45,2
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,5:00,2
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,5:15,2
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,5:30,2
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,6:30,2
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,6:45,2
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,7:00,2
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,7:15,2
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,7:30,2
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,8:30,2
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,8:45,2
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,9:00,2
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,9:15,2
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,9:30,2
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,10:30,2
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,10:45,2
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,11:00,2
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,11:15,2
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,11:30,2
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,6:15,4
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,6:30,4
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,6:45,4
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,7:00,4
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,7:15,4
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,7:30,4
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,8:30,4
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,8:45,4
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,9:00,4
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,9:15,4
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,9:30,4
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,10:30,4
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,10:45,4
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,11:00,4
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,11:15,4
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,11:30,4
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,4:30,6
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,4:45,6
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,5:00,6
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,5:15,6
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,5:30,6
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,6:30,6
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,6:45,6
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,7:00,6
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,7:15,6
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,7:30,6
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,8:30,6
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,8:45,6
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,9:00,6
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,9:15,6
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,9:30,6
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,10:30,6
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,10:45,6
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,11:00,6
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,11:15,6
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,11:30,6
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,9:00,8
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,9:15,8
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,9:30,8
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,10:30,8
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,10:45,8
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,11:00,8
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,11:15,8
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,11:30,8
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,9:00,10
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,9:15,10
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,9:30,10
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,10:30,10
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,10:45,10
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,11:00,10
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,11:15,10
2015-07-26,Pizanos-Pizza-and-Pasta-Madison,11:30,10
2015-07-26,Sepia,5:15,2
2015-07-26,Sepia,5:30,2
2015-07-26,Sepia,6:30,2
2015-07-26,Sepia,6:45,2
2015-07-26,Sepia,7:00,2
2015-07-26,Sepia,7:15,2
2015-07-26,Sepia,7:30,2
2015-07-26,Sepia,7:45,2
2015-07-26,Sepia,8:00,2
2015-07-26,Sepia,5:15,4
2015-07-26,Sepia,5:30,4
2015-07-26,Sepia,6:30,4
2015-07-26,Sepia,6:45,4
2015-07-26,Sepia,7:00,4
2015-07-26,Sepia,7:15,4
2015-07-26,Sepia,7:30,4
2015-07-26,Sepia,500 Internal Server Error,4
2015-07-26,Sepia,5:15,6
2015-07-26,Sepia,5:30,6
2015-07-26,Sepia,6:30,6
2015-07-26,Sepia,6:45,6
2015-07-26,Sepia,7:00,6
2015-07-26,Sepia,7:15,6
2015-07-26,Sepia,7:30,6
2015-07-26,Sepia,7:45,6
2015-07-26,Sepia,8:00,6
2015-07-26,Sepia,5:15,8
2015-07-26,Sepia,5:30,8
2015-07-26,Sepia,6:30,8
2015-07-26,Sepia,6:45,8
2015-07-26,Sepia,7:00,8
2015-07-26,Sepia,7:15,8
2015-07-26,Sepia,7:30,8
2015-07-26,Sepia,7:45,8
2015-07-26,Sepia,8:00,8
2015-07-26,Sepia,5:15,10
2015-07-26,Sepia,5:30,10
2015-07-26,Sepia,6:30,10
2015-07-26,Sepia,6:45,10
2015-07-26,Sepia,7:00,10
2015-07-26,Sepia,7:15,10
2015-07-26,Sepia,7:30,10
2015-07-26,Sepia,7:45,10
2015-07-26,Sepia,8:00,10
2015-07-26,Bavettes,7:00,2
2015-07-26,Bavettes,9:00,6
2015-07-26,Aria,404 Not Found,2
2015-07-26,Aria,404 Not Found,4
2015-07-26,Aria,404 Not Found,6
2015-07-26,Aria,404 Not Found,8
2015-07-26,Aria,404 Not Found,10
2015-07-26,A10-Hyde-Park,500 Internal Server Error,2
2015-07-26,A10-Hyde-Park,6:30,2
2015-07-26,A10-Hyde-Park,6:45,2
2015-07-26,A10-Hyde-Park,7:00,2
2015-07-26,A10-Hyde-Park,7:15,2
2015-07-26,A10-Hyde-Park,7:30,2
2015-07-26,A10-Hyde-Park,8:15,2
2015-07-26,A10-Hyde-Park,8:30,2
2015-07-26,A10-Hyde-Park,4:30,4
2015-07-26,A10-Hyde-Park,4:45,4
2015-07-26,A10-Hyde-Park,5:00,4
2015-07-26,A10-Hyde-Park,5:15,4
2015-07-26,A10-Hyde-Park,5:30,4
2015-07-26,A10-Hyde-Park,6:30,4
2015-07-26,A10-Hyde-Park,6:45,4
2015-07-26,A10-Hyde-Park,7:00,4
2015-07-26,A10-Hyde-Park,7:15,4
2015-07-26,A10-Hyde-Park,7:30,4
2015-07-26,A10-Hyde-Park,8:15,4
2015-07-26,A10-Hyde-Park,8:30,4
2015-07-26,A10-Hyde-Park,4:30,6
2015-07-26,A10-Hyde-Park,4:45,6
2015-07-26,A10-Hyde-Park,5:00,6
2015-07-26,A10-Hyde-Park,5:15,6
2015-07-26,A10-Hyde-Park,5:30,6
2015-07-26,A10-Hyde-Park,6:30,6
2015-07-26,A10-Hyde-Park,6:45,6
2015-07-26,A10-Hyde-Park,7:00,6
2015-07-26,A10-Hyde-Park,7:15,6
2015-07-26,A10-Hyde-Park,7:30,6
2015-07-26,A10-Hyde-Park,8:15,6
2015-07-26,A10-Hyde-Park,8:30,6
2015-07-26,A10-Hyde-Park,8:00,8
2015-07-26,A10-Hyde-Park,8:15,8
2015-07-26,A10-Hyde-Park,8:30,8
2015-07-26,Asian-Outpost,5:00,2
2015-07-26,Asian-Outpost,5:30,2
2015-07-26,Asian-Outpost,6:00,2
2015-07-26,Asian-Outpost,6:30,2
2015-07-26,Asian-Outpost,7:00,2
2015-07-26,Asian-Outpost,7:30,2
2015-07-26,Asian-Outpost,8:00,2
2015-07-26,Asian-Outpost,8:30,2
2015-07-26,Asian-Outpost,9:00,2
2015-07-26,Asian-Outpost,9:30,2
2015-07-26,Asian-Outpost,5:00,4
2015-07-26,Asian-Outpost,5:30,4
2015-07-26,Asian-Outpost,6:00,4
2015-07-26,Asian-Outpost,6:30,4
2015-07-26,Asian-Outpost,7:00,4
2015-07-26,Asian-Outpost,7:30,4
2015-07-26,Asian-Outpost,8:00,4
2015-07-26,Asian-Outpost,8:30,4
2015-07-26,Asian-Outpost,9:00,4
2015-07-26,Asian-Outpost,9:30,4
2015-07-26,Asian-Outpost,5:00,6
2015-07-26,Asian-Outpost,5:30,6
2015-07-26,Asian-Outpost,6:00,6
2015-07-26,Asian-Outpost,6:30,6
2015-07-26,Asian-Outpost,7:00,6
2015-07-26,Asian-Outpost,7:30,6
2015-07-26,Asian-Outpost,8:00,6
2015-07-26,Asian-Outpost,8:30,6
2015-07-26,Asian-Outpost,9:00,6
2015-07-26,Asian-Outpost,9:30,6
2015-07-26,Two,404 Not Found,2
2015-07-26,Two,404 Not Found,4
2015-07-26,Two,404 Not Found,6
2015-07-26,Two,404 Not Found,8
2015-07-26,Two,404 Not Found,10
2015-07-26,Catch-35-Chicago,500 Internal Server Error,2
2015-07-26,Catch-35-Chicago,6:30,2
2015-07-26,Catch-35-Chicago,6:45,2
2015-07-26,Catch-35-Chicago,7:00,2
2015-07-26,Catch-35-Chicago,7:15,2
2015-07-26,Catch-35-Chicago,7:30,2
2015-07-26,Catch-35-Chicago,8:30,2
2015-07-26,Catch-35-Chicago,8:45,2
2015-07-26,Catch-35-Chicago,4:30,4
2015-07-26,Catch-35-Chicago,4:45,4
2015-07-26,Catch-35-Chicago,5:00,4
2015-07-26,Catch-35-Chicago,5:15,4
2015-07-26,Catch-35-Chicago,5:30,4
2015-07-26,Catch-35-Chicago,6:30,4
2015-07-26,Catch-35-Chicago,6:45,4
2015-07-26,Catch-35-Chicago,7:00,4
2015-07-26,Catch-35-Chicago,7:15,4
2015-07-26,Catch-35-Chicago,7:30,4
2015-07-26,Catch-35-Chicago,8:30,4
2015-07-26,Catch-35-Chicago,8:45,4
2015-07-26,Catch-35-Chicago,4:30,6
2015-07-26,Catch-35-Chicago,4:45,6
2015-07-26,Catch-35-Chicago,5:00,6
2015-07-26,Catch-35-Chicago,5:15,6
2015-07-26,Catch-35-Chicago,5:30,6
2015-07-26,Catch-35-Chicago,6:30,6
2015-07-26,Catch-35-Chicago,6:45,6
2015-07-26,Catch-35-Chicago,7:00,6
2015-07-26,Catch-35-Chicago,7:15,6
2015-07-26,Catch-35-Chicago,7:30,6
2015-07-26,Catch-35-Chicago,8:30,6
2015-07-26,Catch-35-Chicago,8:45,6
2015-07-26,Catch-35-Chicago,4:30,8
2015-07-26,Catch-35-Chicago,4:45,8
2015-07-26,Catch-35-Chicago,5:00,8
2015-07-26,Catch-35-Chicago,5:15,8
2015-07-26,Catch-35-Chicago,5:30,8
2015-07-26,Catch-35-Chicago,6:30,8
2015-07-26,Catch-35-Chicago,6:45,8
2015-07-26,Catch-35-Chicago,7:00,8
2015-07-26,Catch-35-Chicago,7:15,8
2015-07-26,Catch-35-Chicago,7:30,8
2015-07-26,Catch-35-Chicago,8:30,8
2015-07-26,Catch-35-Chicago,8:45,8
2015-07-26,Catch-35-Chicago,4:30,10
2015-07-26,Catch-35-Chicago,4:45,10
2015-07-26,Catch-35-Chicago,5:00,10
2015-07-26,Catch-35-Chicago,5:15,10
2015-07-26,Catch-35-Chicago,5:30,10
2015-07-26,Catch-35-Chicago,6:30,10
2015-07-26,Catch-35-Chicago,6:45,10
2015-07-26,Catch-35-Chicago,7:00,10
2015-07-26,Catch-35-Chicago,7:15,10
2015-07-26,Catch-35-Chicago,7:30,10
2015-07-26,Catch-35-Chicago,8:30,10
2015-07-26,Catch-35-Chicago,8:45,10
2015-07-26,I-Monelli-Trattoria-Pizzeria,4:30,2
2015-07-26,I-Monelli-Trattoria-Pizzeria,5:00,2
2015-07-26,I-Monelli-Trattoria-Pizzeria,5:30,2
2015-07-26,I-Monelli-Trattoria-Pizzeria,6:00,2
2015-07-26,I-Monelli-Trattoria-Pizzeria,6:30,2
2015-07-26,I-Monelli-Trattoria-Pizzeria,7:00,2
2015-07-26,I-Monelli-Trattoria-Pizzeria,7:30,2
2015-07-26,I-Monelli-Trattoria-Pizzeria,8:00,2
2015-07-26,I-Monelli-Trattoria-Pizzeria,8:30,2
2015-07-26,I-Monelli-Trattoria-Pizzeria,9:00,2
2015-07-26,I-Monelli-Trattoria-Pizzeria,4:30,4
2015-07-26,I-Monelli-Trattoria-Pizzeria,5:00,4
2015-07-26,I-Monelli-Trattoria-Pizzeria,5:30,4
2015-07-26,I-Monelli-Trattoria-Pizzeria,6:00,4
2015-07-26,I-Monelli-Trattoria-Pizzeria,6:30,4
2015-07-26,I-Monelli-Trattoria-Pizzeria,7:00,4
2015-07-26,I-Monelli-Trattoria-Pizzeria,7:30,4
2015-07-26,I-Monelli-Trattoria-Pizzeria,8:00,4
2015-07-26,I-Monelli-Trattoria-Pizzeria,8:30,4
2015-07-26,I-Monelli-Trattoria-Pizzeria,9:00,4
2015-07-26,I-Monelli-Trattoria-Pizzeria,4:30,6
2015-07-26,I-Monelli-Trattoria-Pizzeria,5:00,6
2015-07-26,I-Monelli-Trattoria-Pizzeria,5:30,6
2015-07-26,I-Monelli-Trattoria-Pizzeria,6:00,6
2015-07-26,I-Monelli-Trattoria-Pizzeria,6:30,6
2015-07-26,I-Monelli-Trattoria-Pizzeria,7:00,6
2015-07-26,I-Monelli-Trattoria-Pizzeria,7:30,6
2015-07-26,I-Monelli-Trattoria-Pizzeria,8:00,6
2015-07-26,I-Monelli-Trattoria-Pizzeria,8:30,6
2015-07-26,I-Monelli-Trattoria-Pizzeria,9:00,6
2015-07-26,I-Monelli-Trattoria-Pizzeria,4:30,8
2015-07-26,I-Monelli-Trattoria-Pizzeria,5:00,8
2015-07-26,I-Monelli-Trattoria-Pizzeria,5:30,8
2015-07-26,I-Monelli-Trattoria-Pizzeria,6:00,8
2015-07-26,I-Monelli-Trattoria-Pizzeria,6:30,8
2015-07-26,I-Monelli-Trattoria-Pizzeria,7:00,8
2015-07-26,I-Monelli-Trattoria-Pizzeria,7:30,8
2015-07-26,I-Monelli-Trattoria-Pizzeria,8:00,8
2015-07-26,I-Monelli-Trattoria-Pizzeria,8:30,8
2015-07-26,I-Monelli-Trattoria-Pizzeria,9:00,8
2015-07-26,I-Monelli-Trattoria-Pizzeria,4:30,10
2015-07-26,I-Monelli-Trattoria-Pizzeria,5:00,10
2015-07-26,I-Monelli-Trattoria-Pizzeria,5:30,10
2015-07-26,I-Monelli-Trattoria-Pizzeria,6:00,10
2015-07-26,I-Monelli-Trattoria-Pizzeria,6:30,10
2015-07-26,I-Monelli-Trattoria-Pizzeria,7:00,10
2015-07-26,I-Monelli-Trattoria-Pizzeria,7:30,10
2015-07-26,I-Monelli-Trattoria-Pizzeria,8:00,10
2015-07-26,I-Monelli-Trattoria-Pizzeria,8:30,10
2015-07-26,I-Monelli-Trattoria-Pizzeria,9:00,10
2015-07-26,The-Izakaya-at-Momotaro-Restaurant,6:00,2
2015-07-26,The-Izakaya-at-Momotaro-Restaurant,6:15,2
2015-07-26,The-Izakaya-at-Momotaro-Restaurant,6:30,2
2015-07-26,The-Izakaya-at-Momotaro-Restaurant,6:45,2
2015-07-26,The-Izakaya-at-Momotaro-Restaurant,7:00,2
2015-07-26,The-Izakaya-at-Momotaro-Restaurant,7:15,2
2015-07-26,The-Izakaya-at-Momotaro-Restaurant,8:00,2
2015-07-26,The-Izakaya-at-Momotaro-Restaurant,8:15,2
2015-07-26,The-Izakaya-at-Momotaro-Restaurant,8:30,2
2015-07-26,The-Izakaya-at-Momotaro-Restaurant,9:00,2
2015-07-26,The-Izakaya-at-Momotaro-Restaurant,9:15,2
2015-07-26,The-Izakaya-at-Momotaro-Restaurant,9:30,2
2015-07-26,The-Izakaya-at-Momotaro-Restaurant,10:15,2
2015-07-26,The-Izakaya-at-Momotaro-Restaurant,10:30,2
2015-07-26,The-Izakaya-at-Momotaro-Restaurant,6:15,4
2015-07-26,The-Izakaya-at-Momotaro-Restaurant,6:30,4
2015-07-26,The-Izakaya-at-Momotaro-Restaurant,6:45,4
2015-07-26,The-Izakaya-at-Momotaro-Restaurant,7:15,4
2015-07-26,The-Izakaya-at-Momotaro-Restaurant,8:00,4
2015-07-26,The-Izakaya-at-Momotaro-Restaurant,8:15,4
2015-07-26,The-Izakaya-at-Momotaro-Restaurant,8:30,4
2015-07-26,The-Izakaya-at-Momotaro-Restaurant,9:00,4
2015-07-26,The-Izakaya-at-Momotaro-Restaurant,9:15,4
2015-07-26,The-Izakaya-at-Momotaro-Restaurant,9:30,4
2015-07-26,The-Izakaya-at-Momotaro-Restaurant,10:15,4
2015-07-26,The-Izakaya-at-Momotaro-Restaurant,10:30,4
2015-07-26,Carmines,5:30,2
2015-07-26,Carmines,5:45,2
2015-07-26,Carmines,6:30,2
2015-07-26,Carmines,6:45,2
2015-07-26,Carmines,7:00,2
2015-07-26,Carmines,7:15,2
2015-07-26,Carmines,7:30,2
2015-07-26,Carmines,7:45,2
2015-07-26,Carmines,8:00,2
2015-07-26,Carmines,500 Internal Server Error,2
2015-07-26,Carmines,5:30,4
2015-07-26,Carmines,5:45,4
2015-07-26,Carmines,6:30,4
2015-07-26,Carmines,6:45,4
2015-07-26,Carmines,7:00,4
2015-07-26,Carmines,7:15,4
2015-07-26,Carmines,7:30,4
2015-07-26,Carmines,7:45,4
2015-07-26,Carmines,8:00,4
2015-07-26,Carmines,5:30,6
2015-07-26,Carmines,5:45,6
2015-07-26,Carmines,6:30,6
2015-07-26,Carmines,6:45,6
2015-07-26,Carmines,7:00,6
2015-07-26,Carmines,7:15,6
2015-07-26,Carmines,7:30,6
2015-07-26,Carmines,7:45,6
2015-07-26,Carmines,8:00,6
2015-07-26,Carmines,5:30,8
2015-07-26,Carmines,5:45,8
2015-07-26,Carmines,6:30,8
2015-07-26,Carmines,6:45,8
2015-07-26,Carmines,7:00,8
2015-07-26,Carmines,7:15,8
2015-07-26,Carmines,7:30,8
2015-07-26,Carmines,7:45,8
2015-07-26,Carmines,8:00,8
2015-07-26,Big-Jones,5:15,2
2015-07-26,Big-Jones,5:30,2
2015-07-26,Big-Jones,6:30,2
2015-07-26,Big-Jones,6:45,2
2015-07-26,Big-Jones,7:00,2
2015-07-26,Big-Jones,7:15,2
2015-07-26,Big-Jones,7:30,2
2015-07-26,Big-Jones,7:45,2
2015-07-26,Big-Jones,6:30,4
2015-07-26,Big-Jones,6:45,4
2015-07-26,Big-Jones,7:00,4
2015-07-26,Big-Jones,7:15,4
2015-07-26,Big-Jones,7:30,4
2015-07-26,Big-Jones,7:45,4
2015-07-26,Big-Jones,7:15,6
2015-07-26,Big-Jones,7:30,6
2015-07-26,Big-Jones,7:45,6
2015-07-26,Old-Town-Social,5:00,2
2015-07-26,Old-Town-Social,5:15,2
2015-07-26,Old-Town-Social,5:30,2
2015-07-26,Old-Town-Social,6:30,2
2015-07-26,Old-Town-Social,6:45,2
2015-07-26,Old-Town-Social,7:00,2
2015-07-26,Old-Town-Social,7:15,2
2015-07-26,Old-Town-Social,7:30,2
2015-07-26,Old-Town-Social,8:30,2
2015-07-26,Old-Town-Social,8:45,2
2015-07-26,Old-Town-Social,9:00,2
2015-07-26,Old-Town-Social,9:15,2
2015-07-26,Old-Town-Social,9:30,2
2015-07-26,Old-Town-Social,9:45,2
2015-07-26,Old-Town-Social,5:00,4
2015-07-26,Old-Town-Social,5:15,4
2015-07-26,Old-Town-Social,5:30,4
2015-07-26,Old-Town-Social,6:30,4
2015-07-26,Old-Town-Social,6:45,4
2015-07-26,Old-Town-Social,7:00,4
2015-07-26,Old-Town-Social,7:15,4
2015-07-26,Old-Town-Social,7:30,4
2015-07-26,Old-Town-Social,8:30,4
2015-07-26,Old-Town-Social,8:45,4
2015-07-26,Old-Town-Social,9:00,4
2015-07-26,Old-Town-Social,9:15,4
2015-07-26,Old-Town-Social,9:30,4
2015-07-26,Old-Town-Social,9:45,4
2015-07-26,Old-Town-Social,5:00,6
2015-07-26,Old-Town-Social,5:15,6
2015-07-26,Old-Town-Social,5:30,6
2015-07-26,Old-Town-Social,6:30,6
